,movie_id,gross
8768,3321517,"$76,367 (USA) (23 September 2012)"
8769,3321517,"$27,435 (USA) (16 September 2012)"
8770,3323384,"$247,215 (USA) (25 September 2011)"
8771,3323384,"$230,913 (USA) (11 September 2011)"
8772,3323384,"$225,861 (USA) (4 September 2011)"
8773,3323384,"$210,032 (USA) (28 August 2011)"
8774,3323384,"$207,324 (USA) (21 August 2011)"
8775,3323384,"$191,717 (USA) (14 August 2011)"
8776,3323384,"$152,231 (USA) (7 August 2011)"
8777,3323384,"$89,202 (USA) (31 July 2011)"
8778,3323585,"$850,000 (USA)"
8779,3323714,"$805,213 (USA) (28 September 2014)"
8780,3323714,"$712,243 (USA) (3 August 2014)"
8781,3323714,"$538,655 (USA) (20 July 2014)"
8782,3323714,"$329,021 (USA) (13 July 2014)"
8783,3323844,"$124,987,023 (USA) (25 July 2013)"
8784,3323844,"$124,976,634 (USA) (7 July 2013)"
8785,3323844,"$124,975,029 (USA) (30 June 2013)"
8786,3323844,"$124,969,149 (USA) (23 June 2013)"
8787,3323844,"$124,953,846 (USA) (16 June 2013)"
8788,3323844,"$124,929,346 (USA) (9 June 2013)"
8789,3323844,"$124,914,173 (USA) (2 June 2013)"
8790,3323844,"$124,888,550 (USA) (26 May 2013)"
8791,3323844,"$124,863,505 (USA) (19 May 2013)"
8792,3323844,"$124,817,430 (USA) (12 May 2013)"
8793,3323844,"$124,757,309 (USA) (5 May 2013)"
8794,3323844,"$124,666,513 (USA) (28 April 2013)"
8795,3323844,"$124,525,084 (USA) (21 April 2013)"
8796,3323844,"$124,279,741 (USA) (14 April 2013)"
8797,3323844,"$123,920,583 (USA) (7 April 2013)"
8798,3323844,"$123,321,125 (USA) (31 March 2013)"
8799,3323844,"$122,546,768 (USA) (24 March 2013)"
8800,3323844,"$121,344,826 (USA) (17 March 2013)"
8801,3323844,"$119,367,614 (USA) (10 March 2013)"
8802,3323844,"$117,018,625 (USA) (3 March 2013)"
8803,3323844,"$113,525,126 (USA) (24 February 2013)"
8804,3323844,"$111,376,518 (USA) (17 February 2013)"
8805,3323844,"$108,530,249 (USA) (10 February 2013)"
8806,3323844,"$106,106,363 (USA) (3 February 2013)"
8807,3323844,"$103,427,508 (USA) (27 January 2013)"
8808,3323844,"$94,800,726 (USA) (13 January 2013)"
8809,3323844,"$91,039,488 (USA) (6 January 2013)"
8810,3323844,"$76,156,244 (USA) (23 December 2012)"
8811,3323844,"$69,572,472 (USA) (16 December 2012)"
8812,3323844,"$60,948,293 (USA) (9 December 2012)"
8813,3323844,"$48,512,994 (USA) (2 December 2012)"
8814,3323844,"$30,573,101 (USA) (23 November 2012)"
8815,3324231,"$2,926 (USA) (28 September 2014)"
8816,3324355,"$244,031 (USA) (25 September 2016)"
8817,3324355,"$234,761 (USA) (11 September 2016)"
8818,3324355,"$224,319 (USA) (28 August 2016)"
8819,3324355,"$190,736 (USA) (7 August 2016)"
8820,3324355,"$177,459 (USA) (4 August 2016)"
8821,3324355,"$91,344 (USA) (17 July 2016)"
8822,3324355,"$52,690 (USA) (10 July 2016)"
8823,3325303,"$67,235,683 (USA) (25 September 2016)"
8824,3325303,"$66,764,106 (USA) (11 September 2016)"
8825,3325303,"$65,468,595 (USA) (28 August 2016)"
8826,3325303,"$58,899,818 (USA) (12 August 2016)"
8827,3325303,"$57,914,818 (USA) (11 August 2016)"
8828,3325303,"$57,277,233 (USA) (10 August 2016)"
8829,3325303,"$56,536,016 (USA) (9 August 2016)"
8830,3325303,"$55,565,827 (USA) (8 August 2016)"
8831,3325303,"$54,715,706 (USA) (7 August 2016)"
8832,3325303,"$50,639,252 (USA) (5 August 2016)"
8833,3325303,"$48,709,252 (USA) (4 August 2016)"
8834,3325303,"$47,694,221 (USA) (3 August 2016)"
8835,3325303,"$44,542,796 (USA) (1 August 2016)"
8836,3325303,"$42,877,032 (USA) (31 July 2016)"
8837,3325303,"$21,688,103 (USA) (24 July 2016)"
8838,3325603,"$3,388,210 (USA) (8 January 2012)"
8839,3325603,"$3,372,100 (USA) (1 January 2012)"
8840,3325603,"$3,292,958 (USA) (18 December 2011)"
8841,3325603,"$3,147,092 (USA) (11 December 2011)"
8842,3325603,"$2,874,373 (USA) (4 December 2011)"
8843,3325603,"$1,767,358 (USA) (20 November 2011)"
8844,3325603,"$1,055,778 (USA) (13 November 2011)"
8845,3325603,"$444,510 (USA) (6 November 2011)"
8846,3325603,"$123,140 (USA) (30 October 2011)"
8847,3325770,"$221,390 (USA) (21 April 2013)"
8848,3325770,"$215,637 (USA) (14 April 2013)"
8849,3325770,"$207,483 (USA) (7 April 2013)"
8850,3325770,"$198,081 (USA) (31 March 2013)"
8851,3325770,"$178,710 (USA) (24 March 2013)"
8852,3325770,"$141,664 (USA) (17 March 2013)"
8853,3325770,"$103,882 (USA) (10 March 2013)"
8854,3325770,"$82,945 (USA) (3 March 2013)"
8855,3325770,"$56,138 (USA) (24 February 2013)"
8856,3325770,"$26,585 (USA) (17 February 2013)"
8857,3325777,"$27,623 (USA) (26 April 2015)"
8858,3325777,"$24,678 (USA) (5 April 2015)"
8859,3325777,"$20,474 (USA) (29 March 2015)"
8860,3325777,"$14,829 (USA) (22 March 2015)"
8861,3325777,"$6,768 (USA) (15 March 2015)"
8862,3325933,"$37,934 (USA) (2 August 2015)"
8863,3326268,"$1,567 (USA) (28 September 2014)"
8864,3326590,"$59,654 (USA) (13 November 2011)"
8865,3326590,"$57,274 (USA) (6 November 2011)"
8866,3326590,"$56,483 (USA) (30 October 2011)"
8867,3326590,"$54,758 (USA) (23 October 2011)"
8868,3326590,"$49,361 (USA) (16 October 2011)"
8869,3326590,"$32,884 (USA) (9 October 2011)"
8870,3326590,"$24,593 (USA) (2 October 2011)"
8871,3326590,"$9,529 (USA) (25 September 2011)"
8872,3326687,"$79,249,455 (USA) (7 July 2011)"
8873,3326687,"$79,174,224 (USA) (26 June 2011)"
8874,3326687,"$78,935,467 (USA) (12 June 2011)"
8875,3326687,"$78,734,465 (USA) (5 June 2011)"
8876,3326687,"$78,069,212 (USA) (22 May 2011)"
8877,3326687,"$77,563,588 (USA) (15 May 2011)"
8878,3326687,"$77,006,417 (USA) (8 May 2011)"
8879,3326687,"$76,090,316 (USA) (1 May 2011)"
8880,3326687,"$74,002,055 (USA) (24 April 2011)"
8881,3326687,"$69,589,322 (USA) (17 April 2011)"
8882,3326687,"$64,149,608 (USA) (10 April 2011)"
8883,3326687,"$55,509,640 (USA) (3 April 2011)"
8884,3326687,"$41,111,231 (USA) (27 March 2011)"
8885,3326687,"$18,907,302 (USA) (20 March 2011)"
8886,3326687,"$79,249,455 (USA)"
8887,3326820,"$182,207,973 (USA) (16 January 2015)"
8888,3326820,"$182,204,440 (USA) (21 April 2013)"
8889,3326820,"$182,182,836 (USA) (14 April 2013)"
8890,3326820,"$182,137,973 (USA) (7 April 2013)"
8891,3326820,"$182,027,677 (USA) (31 March 2013)"
8892,3326820,"$181,809,335 (USA) (24 March 2013)"
8893,3326820,"$181,408,467 (USA) (17 March 2013)"
8894,3326820,"$180,834,311 (USA) (10 March 2013)"
8895,3326820,"$180,071,293 (USA) (3 March 2013)"
8896,3326820,"$178,603,571 (USA) (24 February 2013)"
8897,3326820,"$176,651,047 (USA) (17 February 2013)"
8898,3326820,"$173,621,006 (USA) (10 February 2013)"
8899,3326820,"$170,776,742 (USA) (3 February 2013)"
8900,3326820,"$167,051,523 (USA) (27 January 2013)"
8901,3326820,"$160,531,000 (USA) (20 January 2013)"
8902,3326820,"$152,600,253 (USA) (13 January 2013)"
8903,3326820,"$144,089,046 (USA) (6 January 2013)"
8904,3326820,"$132,039,000 (USA) (30 December 2012)"
8905,3326820,"$116,781,000 (USA) (23 December 2012)"
8906,3326820,"$107,687,319 (USA) (16 December 2012)"
8907,3326820,"$97,137,447 (USA) (9 December 2012)"
8908,3326820,"$83,566,169 (USA) (2 December 2012)"
8909,3326820,"$62,840,796 (USA) (23 November 2012)"
8910,3326820,"$22,468,242 (USA) (18 November 2012)"
8911,3326820,"$944,308 (USA) (11 November 2012)"
8912,3326820,"$182,207,973 (USA)"
8913,3327029,"$53,668 (USA) (29 September 2013)"
8914,3327029,"$42,049 (USA) (15 September 2013)"
8915,3327394,"$302,645 (USA) (23 January 2014)"
8916,3327394,"$259,932 (USA) (3 November 2013)"
8917,3327394,"$252,792 (USA) (27 October 2013)"
8918,3327394,"$184,637 (USA) (13 October 2013)"
8919,3328199,"$423,176 (USA) (4 October 2015)"
8920,3328199,"$417,067 (USA) (27 September 2015)"
8921,3328199,"$405,818 (USA) (20 September 2015)"
8922,3328199,"$383,086 (USA) (13 September 2015)"
8923,3328199,"$313,000 (USA) (30 August 2015)"
8924,3328199,"$242,422 (USA) (23 August 2015)"
8925,3328199,"$100,969 (USA) (9 August 2015)"
8926,3328199,"$38,080 (USA) (2 August 2015)"
8927,3328572,"$16,590 (USA) (16 September 2012)"
8928,3328572,"$11,501 (USA) (9 September 2012)"
8929,3328572,"$8,691 (USA) (2 September 2012)"
8930,3328641,"$6,420,319 (USA) (7 June 2015)"
8931,3328641,"$6,345,572 (USA) (31 May 2015)"
8932,3328641,"$5,330,380 (USA) (10 May 2015)"
8933,3328641,"$4,248,030 (USA) (3 May 2015)"
8934,3328641,"$2,750,356 (USA) (26 April 2015)"
8935,3329288,"$619,491 (USA) (25 September 2016)"
8936,3329288,"$512,455 (USA) (11 September 2016)"
8937,3329288,"$282,968 (USA) (28 August 2016)"
8938,3329288,"$30,368 (USA) (7 August 2016)"
8939,3331920,"$556,947 (USA) (25 September 2016)"
8940,3331920,"$490,546 (USA) (11 September 2016)"
8941,3331920,"$299,947 (USA) (28 August 2016)"
8942,3331973,"$18,996,755 (USA) (14 April 2013)"
8943,3331973,"$18,907,069 (USA) (7 April 2013)"
8944,3331973,"$18,818,962 (USA) (31 March 2013)"
8945,3331973,"$18,736,345 (USA) (24 March 2013)"
8946,3331973,"$18,614,624 (USA) (17 March 2013)"
8947,3331973,"$18,486,449 (USA) (10 March 2013)"
8948,3331973,"$18,322,588 (USA) (3 March 2013)"
8949,3331973,"$18,052,760 (USA) (24 February 2013)"
8950,3331973,"$17,612,166 (USA) (17 February 2013)"
8951,3331973,"$16,668,338 (USA) (10 February 2013)"
8952,3331973,"$15,214,095 (USA) (3 February 2013)"
8953,3331973,"$13,297,393 (USA) (27 January 2013)"
8954,3331973,"$6,845,206 (USA) (13 January 2013)"
8955,3331973,"$3,412,413 (USA) (6 January 2013)"
8956,3331973,"$19,019,882 (USA)"
8957,3332743,"$1,361,423 (USA) (3 August 2014)"
8958,3332743,"$1,341,759 (USA) (20 July 2014)"
8959,3332743,"$1,329,648 (USA) (13 July 2014)"
8960,3332743,"$1,296,452 (USA) (29 June 2014)"
8961,3332743,"$1,268,401 (USA) (22 June 2014)"
8962,3332743,"$1,253,440 (USA) (15 June 2014)"
8963,3332743,"$1,225,948 (USA) (8 June 2014)"
8964,3332743,"$523,263 (USA) (11 May 2014)"
8965,3332743,"$246,639 (USA) (4 May 2014)"
8966,3332743,"$81,006 (USA) (27 April 2014)"
8967,3332868,"$2,468 (USA) (30 March 2014)"
8968,3332902,"$14,326,864 (USA) (9 July 2012)"
8969,3332902,"$14,136,703 (USA) (13 May 2012)"
8970,3332902,"$13,894,374 (USA) (6 May 2012)"
8971,3332902,"$13,334,936 (USA) (29 April 2012)"
8972,3332902,"$11,219,620 (USA) (22 April 2012)"
8973,3332902,"$6,231,836 (USA) (15 April 2012)"
8974,3333349,"$46,500 (USA) (6 May 2012)"
8975,3333456,"$251,913 (USA) (8 July 2012)"
8976,3333456,"$240,437 (USA) (1 July 2012)"
8977,3333456,"$203,094 (USA) (24 June 2012)"
8978,3333456,"$107,991 (USA) (17 June 2012)"
8979,3333456,"$31,815 (USA) (10 June 2012)"
8980,3333598,"$22,272 (USA) (8 May 2016)"
8981,3333598,"$20,388 (USA) (1 May 2016)"
8982,3333598,"$19,908 (USA) (24 April 2016)"
8983,3333598,"$18,786 (USA) (17 April 2016)"
8984,3333598,"$17,938 (USA) (10 April 2016)"
8985,3333598,"$15,920 (USA) (3 April 2016)"
8986,3333598,"$12,270 (USA) (27 March 2016)"
8987,3333598,"$7,000 (USA) (20 March 2016)"
8988,3333598,"$4,242 (USA) (13 March 2016)"
8989,3333770,"$62,489,816 (USA) (29 May 2016)"
8990,3333770,"$62,401,264 (USA) (22 May 2016)"
8991,3333770,"$62,245,678 (USA) (15 May 2016)"
8992,3333770,"$62,078,881 (USA) (8 May 2016)"
8993,3333770,"$61,937,290 (USA) (1 May 2016)"
8994,3333770,"$61,715,066 (USA) (24 April 2016)"
8995,3333770,"$61,401,210 (USA) (17 April 2016)"
8996,3333770,"$60,755,927 (USA) (10 April 2016)"
8997,3333770,"$59,070,690 (USA) (3 April 2016)"
8998,3333770,"$55,716,425 (USA) (27 March 2016)"
8999,3333770,"$50,044,197 (USA) (20 March 2016)"
9000,3333770,"$39,018,130 (USA) (13 March 2016)"
9001,3333770,"$21,635,601 (USA) (6 March 2016)"
9002,3334005,"$125,069,696 (USA) (6 April 2014)"
9003,3334005,"$124,964,476 (USA) (30 March 2014)"
9004,3334005,"$124,810,301 (USA) (23 March 2014)"
9005,3334005,"$124,572,476 (USA) (16 March 2014)"
9006,3334005,"$124,127,331 (USA) (9 March 2014)"
9007,3334005,"$121,709,286 (USA) (23 February 2014)"
9008,3334005,"$118,976,256 (USA) (16 February 2014)"
9009,3334005,"$112,580,000 (USA) (9 February 2014)"
9010,3334005,"$104,789,886 (USA) (2 February 2014)"
9011,3334005,"$93,914,921 (USA) (26 January 2014)"
9012,3334005,"$74,049,000 (USA) (19 January 2014)"
9013,3334005,"$38,892,000 (USA) (12 January 2014)"
9014,3334005,"$125,095,601 (USA)"
9015,3334377,"$35,806 (USA) (12 May 2013)"
9016,3334377,"$33,598 (USA) (5 May 2013)"
9017,3334377,"$28,999 (USA) (24 March 2013)"
9018,3334377,"$28,646 (USA) (17 March 2013)"
9019,3334377,"$27,748 (USA) (10 March 2013)"
9020,3334377,"$23,004 (USA) (3 March 2013)"
9021,3334377,"$14,697 (USA) (24 February 2013)"
9022,3334377,"$11,583 (USA) (10 February 2013)"
9023,3334377,"$9,283 (USA) (3 February 2013)"
9024,3334545,"$127,709 (USA) (2 September 2012)"
9025,3334545,"$170,276 (USA)"
9026,3335903,"$66,486,205 (USA) (1 January 2013)"
9027,3335903,"$66,305,045 (USA) (16 December 2012)"
9028,3335903,"$66,146,080 (USA) (9 December 2012)"
9029,3335903,"$65,915,585 (USA) (2 December 2012)"
9030,3335903,"$65,587,055 (USA) (23 November 2012)"
9031,3335903,"$65,117,044 (USA) (18 November 2012)"
9032,3335903,"$64,669,383 (USA) (11 November 2012)"
9033,3335903,"$63,661,804 (USA) (4 November 2012)"
9034,3335903,"$61,513,833 (USA) (28 October 2012)"
9035,3335903,"$57,842,819 (USA) (21 October 2012)"
9036,3335903,"$51,344,090 (USA) (14 October 2012)"
9037,3335903,"$40,216,652 (USA) (7 October 2012)"
9038,3335903,"$20,801,552 (USA) (30 September 2012)"
9039,3335903,"$66,486,205 (USA)"
9040,3336065,"$3,318 (USA) (22 January 2012)"
9041,3336065,"$2,644 (USA) (15 January 2012)"
9042,3336079,"$375,442 (USA) (7 July 2013)"
9043,3336398,"$968,879 (USA) (30 June 2013)"
9044,3336398,"$961,058 (USA) (16 June 2013)"
9045,3336398,"$952,656 (USA) (9 June 2013)"
9046,3336398,"$936,740 (USA) (2 June 2013)"
9047,3336398,"$903,802 (USA) (19 May 2013)"
9048,3336398,"$884,207 (USA) (12 May 2013)"
9049,3336398,"$874,416 (USA) (5 May 2013)"
9050,3336398,"$856,605 (USA) (28 April 2013)"
9051,3336398,"$823,607 (USA) (21 April 2013)"
9052,3336398,"$782,971 (USA) (14 April 2013)"
9053,3336398,"$718,746 (USA) (7 April 2013)"
9054,3336398,"$605,883 (USA) (31 March 2013)"
9055,3336398,"$496,826 (USA) (24 March 2013)"
9056,3336398,"$388,069 (USA) (17 March 2013)"
9057,3336398,"$255,984 (USA) (10 March 2013)"
9058,3336403,"$55,479 (USA) (10 January 2016)"
9059,3336403,"$51,238 (USA) (3 January 2016)"
9060,3336403,"$47,555 (USA) (13 December 2015)"
9061,3336403,"$44,855 (USA) (6 December 2015)"
9062,3336403,"$40,724 (USA) (29 November 2015)"
9063,3336403,"$38,606 (USA) (22 November 2015)"
9064,3336403,"$28,801 (USA) (15 November 2015)"
9065,3336403,"$17,294 (USA) (8 November 2015)"
9066,3336641,"$1,367,846 (USA) (3 November 2013)"
9067,3336641,"$1,366,036 (USA) (27 October 2013)"
9068,3336641,"$1,359,796 (USA) (13 October 2013)"
9069,3336641,"$1,357,091 (USA) (29 September 2013)"
9070,3336641,"$1,355,292 (USA) (22 September 2013)"
9071,3336641,"$1,351,399 (USA) (15 September 2013)"
9072,3336641,"$1,306,392 (USA) (25 August 2013)"
9073,3336641,"$1,275,606 (USA) (18 August 2013)"
9074,3336641,"$1,216,168 (USA) (11 August 2013)"
9075,3336641,"$1,101,745 (USA) (4 August 2013)"
9076,3336641,"$900,165 (USA) (28 July 2013)"
9077,3336641,"$674,089 (USA) (21 July 2013)"
9078,3336641,"$469,570 (USA) (14 July 2013)"
9079,3336641,"$304,127 (USA) (7 July 2013)"
9080,3336641,"$97,328 (USA) (30 June 2013)"
9081,3337524,"$11,278 (USA) (13 July 2014)"
9082,3337524,"$8,574 (USA) (29 June 2014)"
9083,3337524,"$4,220 (USA) (22 June 2014)"
9084,3337524,$733 (USA) (15 June 2014)
9085,3338991,"$120,480 (USA) (7 July 2013)"
9086,3338991,"$117,191 (USA) (30 June 2013)"
9087,3338991,"$102,934 (USA) (23 June 2013)"
9088,3338991,"$82,710 (USA) (16 June 2013)"
9089,3338991,"$49,829 (USA) (9 June 2013)"
9090,3339495,"$1,165 (USA) (13 August 2011)"
9091,3339788,"$43,282 (USA) (26 April 2015)"
9092,3339788,"$20,828 (USA) (12 April 2015)"
9093,3339984,"$58,240 (USA) (4 March 2012)"
9094,3340397,"$161,789 (USA) (22 May 2016)"
9095,3340397,"$156,900 (USA) (15 May 2016)"
9096,3340397,"$146,011 (USA) (8 May 2016)"
9097,3340397,"$125,945 (USA) (1 May 2016)"
9098,3340397,"$90,736 (USA) (24 April 2016)"
9099,3340397,"$54,402 (USA) (17 April 2016)"
9100,3340397,"$24,259 (USA) (10 April 2016)"
9101,3340754,"$14,008,906 (USA) (11 September 2016)"
9102,3340754,"$13,984,602 (USA) (28 August 2016)"
9103,3340754,"$13,885,513 (USA) (7 August 2016)"
9104,3340754,"$13,848,959 (USA) (4 August 2016)"
9105,3340754,"$13,465,625 (USA) (17 July 2016)"
9106,3340754,"$13,127,142 (USA) (10 July 2016)"
9107,3340754,"$11,864,703 (USA) (26 June 2016)"
9108,3340754,"$10,930,503 (USA) (19 June 2016)"
9109,3340754,"$9,421,117 (USA) (12 June 2016)"
9110,3340754,"$7,029,040 (USA) (5 June 2016)"
9111,3340754,"$3,489,548 (USA) (29 May 2016)"
9112,3340754,"$758,154 (USA) (22 May 2016)"
9113,3340754,"$133,513 (USA) (15 May 2016)"
9114,3340778,"$12,547,189 (USA) (27 September 2015)"
9115,3340778,"$12,541,321 (USA) (20 September 2015)"
9116,3340778,"$12,526,111 (USA) (13 September 2015)"
9117,3340778,"$12,461,903 (USA) (30 August 2015)"
9118,3340778,"$12,421,111 (USA) (23 August 2015)"
9119,3340778,"$12,311,776 (USA) (9 August 2015)"
9120,3340778,"$12,214,727 (USA) (2 August 2015)"
9121,3340778,"$11,788,438 (USA) (19 July 2015)"
9122,3340778,"$9,255,698 (USA) (28 June 2015)"
9123,3340778,"$7,204,136 (USA) (21 June 2015)"
9124,3340778,"$4,774,000 (USA) (14 June 2015)"
9125,3340778,"$2,122,177 (USA) (7 June 2015)"
9126,3342380,"$1,833,139 (USA) (28 September 2014)"
9127,3343356,"$26,284,475 (USA) (10 January 2016)"
9128,3343356,"$26,193,757 (USA) (3 January 2016)"
9129,3343356,"$25,943,344 (USA) (27 December 2015)"
9130,3343356,"$25,475,491 (USA) (20 December 2015)"
9131,3343356,"$24,662,013 (USA) (13 December 2015)"
9132,3343356,"$22,698,271 (USA) (6 December 2015)"
9133,3343356,"$20,453,601 (USA) (29 November 2015)"
9134,3343356,"$15,128,355 (USA) (22 November 2015)"
9135,3343356,"$8,317,545 (USA) (15 November 2015)"
9136,3343981,"$14,893 (USA) (8 February 2015)"
9137,3344017,"$1,378 (USA) (5 June 2011)"
9138,3344179,"$354,784 (USA) (1 September 2013)"
9139,3344179,"$344,703 (USA) (25 August 2013)"
9140,3344179,"$317,442 (USA) (18 August 2013)"
9141,3344179,"$184,536 (USA) (11 August 2013)"
9142,3344179,"$356,582 (USA)"
9143,3344835,"$8,475 (USA)"
9144,3345277,"$7,245 (USA) (17 July 2016)"
9145,3345989,"$4,000 (USA) (1 August 2015)"
9146,3346063,"$24,118 (USA) (22 June 2014)"
9147,3346063,"$16,415 (USA) (15 June 2014)"
9148,3346149,"$125,480,625 (USA) (28 September 2014)"
9149,3346149,"$117,756,000 (USA) (31 August 2014)"
9150,3346149,"$97,354,000 (USA) (10 August 2014)"
9151,3346149,"$79,539,975 (USA) (3 August 2014)"
9152,3346149,"$43,899,340 (USA) (27 July 2014)"
9153,3346149,"$126,663,600 (USA)"
9154,3348223,"$138,634 (USA) (27 January 2013)"
9155,3348241,"$140,035 (USA) (11 November 2012)"
9156,3348241,"$95,038 (USA) (4 November 2012)"
9157,3350184,"$46,476 (USA) (19 June 2016)"
9158,3350184,"$45,113 (USA) (12 June 2016)"
9159,3350184,"$9,466 (USA) (22 May 2016)"
9160,3350236,"$4,213 (USA) (11 December 2011)"
9161,3351000,"$1,108,247 (USA) (23 February 2016)"
9162,3351000,"$1,034,617 (USA) (18 January 2016)"
9163,3351000,"$974,893 (USA) (10 January 2016)"
9164,3351000,"$906,513 (USA) (3 January 2016)"
9165,3351000,"$806,432 (USA) (27 December 2015)"
9166,3351000,"$649,914 (USA) (20 December 2015)"
9167,3351000,"$354,973 (USA) (13 December 2015)"
9168,3351000,"$69,833 (USA) (6 December 2015)"
9169,3351146,"$8,008,161 (USA) (9 December 2013)"
9170,3351146,"$7,268,659 (USA) (27 October 2013)"
9171,3351146,"$6,412,000 (USA) (20 October 2013)"
9172,3351146,"$3,837,183 (USA) (13 October 2013)"
9173,3351146,"$3,797,000 (USA) (13 October 2013)"
9174,3351238,"$538,690 (USA) (1 December 2011)"
9175,3351238,"$531,595 (USA) (20 November 2011)"
9176,3351238,"$526,848 (USA) (13 November 2011)"
9177,3351238,"$520,504 (USA) (6 November 2011)"
9178,3351238,"$505,361 (USA) (30 October 2011)"
9179,3351238,"$476,078 (USA) (23 October 2011)"
9180,3351238,"$412,994 (USA) (16 October 2011)"
9181,3351238,"$291,198 (USA) (9 October 2011)"
9182,3351238,"$142,931 (USA) (2 October 2011)"
9183,3351238,"$45,130 (USA) (25 September 2011)"
9184,3351784,"$153,636,354 (USA) (28 November 2015)"
9185,3351784,"$153,629,485 (USA) (20 September 2015)"
9186,3351784,"$153,612,032 (USA) (19 September 2015)"
9187,3351784,"$153,470,581 (USA) (13 September 2015)"
9188,3351784,"$153,011,860 (USA) (30 August 2015)"
9189,3351784,"$152,874,961 (USA) (23 August 2015)"
9190,3351784,"$152,795,590 (USA) (20 August 2015)"
9191,3351784,"$152,505,334 (USA) (9 August 2015)"
9192,3351784,"$152,169,645 (USA) (2 August 2015)"
9193,3351784,"$150,986,661 (USA) (19 July 2015)"
9194,3351784,"$150,532,262 (USA) (15 July 2015)"
9195,3351784,"$149,352,509 (USA) (9 July 2015)"
9196,3351784,"$149,060,000 (USA) (5 July 2015)"
9197,3351784,"$147,107,258 (USA) (28 June 2015)"
9198,3351784,"$143,819,878 (USA) (21 June 2015)"
9199,3351784,"$138,608,000 (USA) (14 June 2015)"
9200,3351784,"$130,665,718 (USA) (7 June 2015)"
9201,3351784,"$116,467,770 (USA) (31 May 2015)"
9202,3351784,"$88,255,000 (USA) (24 May 2015)"
9203,3351784,"$59,731,879 (USA) (21 May 2015)"
9204,3351784,"$44,440,000 (USA) (17 May 2015)"
9205,3351784,"$153,636,354 (USA)"
9206,3351877,"$6,823 (USA) (15 May 2016)"
9207,3351877,"$4,750 (USA) (8 May 2016)"
9208,3351877,"$3,322 (USA) (24 April 2016)"
9209,3351877,"$2,888 (USA) (17 April 2016)"
9210,3351877,"$1,689 (USA) (27 March 2016)"
9211,3351926,"$216,366,733 (USA) (14 October 2012)"
9212,3351926,"$216,233,754 (USA) (7 October 2012)"
9213,3351926,"$216,096,344 (USA) (30 September 2012)"
9214,3351926,"$215,896,451 (USA) (23 September 2012)"
9215,3351926,"$215,604,243 (USA) (16 September 2012)"
9216,3351926,"$215,240,165 (USA) (9 September 2012)"
9217,3351926,"$214,772,538 (USA) (2 September 2012)"
9218,3351926,"$212,684,700 (USA) (19 August 2012)"
9219,3351926,"$211,686,199 (USA) (12 August 2012)"
9220,3351926,"$210,852,342 (USA) (5 August 2012)"
9221,3351926,"$209,570,970 (USA) (29 July 2012)"
9222,3351926,"$207,626,201 (USA) (22 July 2012)"
9223,3351926,"$203,901,397 (USA) (15 July 2012)"
9224,3351926,"$195,905,126 (USA) (8 July 2012)"
9225,3351926,"$180,036,798 (USA) (1 July 2012)"
9226,3351926,"$157,086,037 (USA) (24 June 2012)"
9227,3351926,"$119,006,006 (USA) (17 June 2012)"
9228,3351926,"$60,316,738 (USA) (10 June 2012)"
9229,3351926,"$216,391,482 (USA)"
9230,3352557,"$9,873 (USA) (30 June 2013)"
9231,3352557,"$7,011 (USA) (23 June 2013)"
9232,3352577,"$3,688 (USA) (25 September 2016)"
9233,3352769,"$53,311,948 (USA) (17 July 2011)"
9234,3352769,"$53,200,437 (USA) (10 July 2011)"
9235,3352769,"$52,889,163 (USA) (26 June 2011)"
9236,3352769,"$52,764,489 (USA) (12 June 2011)"
9237,3352769,"$52,623,438 (USA) (5 June 2011)"
9238,3352769,"$51,723,579 (USA) (22 May 2011)"
9239,3352769,"$50,232,182 (USA) (15 May 2011)"
9240,3352769,"$47,085,218 (USA) (8 May 2011)"
9241,3352769,"$40,891,043 (USA) (1 May 2011)"
9242,3352769,"$25,068,677 (USA) (24 April 2011)"
9243,3352769,"$53,345,287 (USA)"
9244,3352775,"$65,623,128 (USA) (16 September 2012)"
9245,3352775,"$65,483,079 (USA) (9 September 2012)"
9246,3352775,"$65,304,462 (USA) (2 September 2012)"
9247,3352775,"$64,958,425 (USA) (19 August 2012)"
9248,3352775,"$64,742,495 (USA) (12 August 2012)"
9249,3352775,"$64,142,253 (USA) (5 August 2012)"
9250,3352775,"$62,736,167 (USA) (29 July 2012)"
9251,3352775,"$60,289,622 (USA) (22 July 2012)"
9252,3352775,"$55,611,721 (USA) (15 July 2012)"
9253,3352775,"$45,822,984 (USA) (8 July 2012)"
9254,3352775,"$25,390,575 (USA) (1 July 2012)"
9255,3352775,"$65,653,242 (USA)"
9256,3352871,"$44,796 (USA) (29 September 2013)"
9257,3352871,"$33,853 (USA) (22 September 2013)"
9258,3352871,"$17,147 (USA) (15 September 2013)"
9259,3353915,"$187,112 (USA) (21 May 2015)"
9260,3353915,"$187,112 (USA) (10 May 2015)"
9261,3353952,"$3,351,230 (USA) (25 September 2016)"
9262,3353952,"$3,351,271 (USA) (11 September 2016)"
9263,3353952,"$3,339,104 (USA) (28 August 2016)"
9264,3353952,"$3,303,188 (USA) (7 August 2016)"
9265,3353952,"$3,121,707 (USA) (17 July 2016)"
9266,3353952,"$2,928,772 (USA) (10 July 2016)"
9267,3353952,"$2,255,796 (USA) (26 June 2016)"
