,movie_id,adaptation
731,3720694,"Ahmed Mourad. ""The Blue Elephant (Al Feel Al Azrak)"". In: ""https://www.goodreads.com/book/show/16031620"" (Cairo/Egypt), Dar Al Shorouk, 28 September 2012, Pg. 385, (BK), ISBN-13: 9789770931547"
732,3720893,"Ryan, Jane E.. ""The Boarder: A Novel"". In: ""http://www.amazon.com/Boarder-Novel-Jane-Ryan/dp/1450202322/ref"", sr_1_1?s books&ie UTF8&qid 1301549733&sr 1-1 iUniverse, 20 January 2010, Pg. 272, (BK), ISBN-10: 1450202322"
733,3721725,"Michael De Larrabeiti. ""The Borribles"". (United Kingdom), The Bodley Head, Vol. One, 1976, (BK)"
734,3722198,"Kimmel, Elizabeth Cody. ""The Boxtrolls: A Novel"". An original novel based on the movie. New York: Little, Brown Books for Young Readers, 2014, ISBN-10: 031633264X"
735,3722204,"Clay McLeod Chapman. ""Miss Corpus"". Hyperion, February 2003, (BK), ISBN-10: 0786867388"
736,3722365,"J.M Barrie. ""Peter and Wendy"". In: ""https://en.wikipedia.org/wiki/Peter_Pan"", (BK)"
737,3723254,"Peter S. Beagle. ""The Bridge Partner"". In: ""Sleight of Hand"", Tachyon Publications, Pg. 287, (BK), ISBN-13: 978-1616960049"
738,3724443,"Thomas, Dylan. ""The Burning Baby"". In: ""Collection of Modern British Short Stories"""
739,3724869,"Richard Matheson. ""Button Button"""
740,3726266,"Mole, John. ""The Case of Mary Ford"". (BK)"
741,3726981,"Simeti, Peter. ""THE CHAIR"". In: ""graphic novel"", Alterna Comics, 12 August 2008, Pg. 136, (BK), ISBN-13: 9780979787423"
742,3728152,"Carl Weber. ""The Choir Director"". Pg. 432, (BK), ISBN-10: 0758231865"
743,3728343,"Matthew Buckley. ""Bullies in the Headlights"". Covenant Communications, 1 January 2007, (BK), ISBN-13: 978-1598113266"
744,3729761,"Goodwin, Tom. ""The Cold Equations"". (BK)"
745,3730094,"C.K. Williams. ""Tar"". Random House, September 1983, (BK)"
746,3730941,"Stanislaw Lem. ""The Futurological Congress"". 1971"
747,3730941,"Stanislaw Lew. ""The Futurological Congress"". 1971"
748,3731731,"Pierrot, Henry. ""Poetics for Cosmonauts"". (Spain), Leteo, (BK)"
749,3732956,"West, Tracey. ""The Croods: Movie Novelization"". New York: Simon Spotlight, 2013, ISBN-10: 1442430710"
750,3733728,"Hornberg, Michael. ""Downers Grove"". (BK)"
751,3733843,"Rommel, Keith. ""The Cursed Man"". In: ""Novel"", Sunbury Press, Inc., 13 March 2011, Pg. 220, (BK), -10: 1934597031"
752,3734094,"William Shakespeare. ""Hamlet"""
753,3734332,"John Gardner. ""The Dancing Dodo"". Doubleday"
754,3734608,"Daniel Palmer. ""Stolen"". Random House, (BK)"
755,3734624,"Cox, G.. ""The Dark Knight Rises: The Official Novelization"". London: Titan Books, 2012, ISBN-10: 1781161062"
756,3734624,"Deutsch, Stacia. ""The Dark Knight Legend: Junior Novel"". New York: HarperFestival, 2012, ISBN-10: 006213227X"
757,3734753,"Lovecraft, H.P.. ""The Dreams in the Witchhouse"". (BK)"
758,3734794,"Edgar Allan Poe. ""Alone"""
759,3734794,"Edgar Allan Poe. ""Eldorado"""
760,3734794,"Edgar Allan Poe. ""Romance"""
761,3734794,"Edgar Allan Poe. ""Spirits of the Dead"""
762,3735499,"Arthur Schnitzler. ""The Dead Are Silent"""
763,3735884,"Jaz Coleman. ""Letters from Cythera"". (New Zealand), 2013, (BK)"
764,3737798,"Phoebe Gloeckner. ""The Diary of a Teenage Girl"". Frog Limited, 2002, (BK), ISBN-10: 1583940634"
765,3738228,"Michael Fawcett. ""The WIlbur Bledsoe Amputations"". In: ""Short Story"" (USA), 1 January 2011"
766,3738517,"Richard Wilkinson and Kate Pickett. ""The Spirit Level"""
767,3740518,"Ira Berkow. ""The DuSable Panthers"". Atheneum, Vol. 1st Edition, 1978, Pg. 188, (BK), ISBN-10: 0689306121, (Sports)"
768,3741615,"Wallace Stevens. ""The Emperor Of Ice Cream"""
769,3742450,"Darkhawkz. ""There's Something Wrong With My Wife"""
770,3742500,"Lynda Edwards. ""Myths Over Miami"". In: ""http://www.miaminewtimes.com/news/myths-over-miami-6393117"" (Miami, FL), Miami New Times, 5 June 1997, Pg. 9, (NP)"
771,3743561,"Alexei Berezin. ""The Meeting"""
772,3744700,"Ed Sanders. ""The Family"". Dutton, 1971, (BK)"
773,3745525,"Kirk Combe. ""2084"". Mayhaven Publishing, Inc, 15 December 2009, Pg. 480, (BK), ISBN-10: 193227863X"
774,3745647,"Zhang Jiajia. ""I Belonged to You"". Hunan literature and Art Publishing House, 1 November 2013, Pg. 293, (BK), ISBN-13: 978-7540458027"
775,3745803,"Ursula K. Le Guin. ""The Field Of Vision"""
776,3745849,"Vivek J. Tiwary. ""The Fifth Beatle: The Brian Epstein Story"". Dark Horse Comics, 19 November 2013, (BK), ISBN-13: 978-1-61655-256-5"
777,3745867,"Daniel Domscheit-Berg. ""Inside WikiLeaks: My Time with Julian Assange and the World's Most Dangerous Website"""
778,3745867,"Luke Harding and David Leigh. ""WikiLeaks: Inside Julian Assange's War on Secrecy"""
779,3745867,"Luke Harding and Davide Leigh. ""WikiLeaks: Inside Julian Assange's War on Secrecy"""
780,3747405,"In: ""True Story"""
781,3748261,"Thomas Mann. ""Death in Venice"". S. Fischer Verlag, 1925, (BK), ISBN-13: 978-0-06-057617-2"
782,3748942,"Don Miguel Ruiz. ""The Four Agreement"""
783,3749637,"Margaret Lindsay Holton. ""The Frozen Goose"". In: ""ENGRAVED: Canadian Stories of World War One Anthology"", Seraphim Editions, 1 October 2014, (BK), ISBN 13: 978-1-927079-31-7, (Edited by Bernadette Rule)"
784,3750996,"Sevada. ""So Help You God"". In: ""eBook"", Menua Publications Ltd., 24 April 2011, Pg. 280, (BK)"
785,3752338,"Joey Comeau. ""The Girl who Couldn't Come"". In: ""The Girl who Couldn't Come"" (USA), 2011, Pg. 9-11, (BK), ISBN-10: 1460920147"
786,3753136,"Turrini, Peter. ""Rozznjogd/Rattenjagd"". (Germany), Suhrkamp Verlag, 30 August 2004, (BK), ISBN-10: 3518456369"
787,3753877,"Mark Kreigel. ""The Good Son"". Simon and Scheuster, 13 September 2012"
788,3756318,"Anton Chekhov. ""The Guest"""
789,3756806,"Ahmed. ""Essop"". (Fordsburg, South Africa), Pan Macmillan"
790,3756954,"Jack Christophe. ""The Hamster"". In: ""Bookwire.com"" (Las Vegas, NV), Catville Studios, 1 December 2014, Pg. 100, (BK), ISBN-13: 978-0-9896299-7-3"
791,3758061,"Hilary Mantel. ""The Heart Fails Without Warning"""
792,3758286,"Mark Medoff. ""The Heart Outright"". Dramatists Play Service, Inc., January 1998, Pg. 72, (BK), ISBN-13: 978-0822205067"
793,3761737,"Carroll, Lewis. ""The Hunting of the Snark"". In: ""poem"", 1876, (BK)"
794,3763068,"Jack Christophe. ""The Initiate"". In: ""Bowker Bookwire"" (Beverly Hills, California), The Monastery, Vol. 1, Iss. 6, 19 March 2014, Pg. 100, (BK), ISBN-13: 978-0-9896299-4-2, (Every job has an applicant? Some jobs have a training day? And some....)"
795,3764101,"Giuseppe Pontiggia. ""Il Giocatore Invisibile"". Mondadori, 1978, (BK)"
796,3764213,"Brandt, Charles. ""I Heard You Paint Houses"". In: ""Amazon"" (USA), Com Thorndike Press, Vol. 1, 2 November 2004, Pg. 592, (BK), ISBN-10: 0786269669"
797,3765502,"Jonathan Brent Burgard. ""The Journey To Redemption: An Adventure In Choice And Faith"". Pg. 228, (BK)"
798,3766647,"Ernest Hemingway. ""The Killers"". In: ""Short Story"""
799,3766677,"Dr. Haing S. Ngor with Roger Warner. ""Survival in the Killing Fields"". Carroll & Graf Publishers, 2003, (BK), ISBN-10: 0-7867-1315-1"
800,3766677,"Dr. Haing S. Ngor, with Roger Warner. ""Survival in the Killing Fields"". Carroll & Graf Publishers, 2003, Pg. 515, (BK), ISBN-10: 0-7867-1315-1"
801,3767627,"Jeffry, Shaun. ""The Kult"". 2011"
802,3768295,"Borges, Jorge Luis. ""The Chinese Fox"". In: ""Book of Imaginary Beings"""
803,3771506,"Gaiman, Neil. ""The Hidden Chamber"". In: ""Fragile Things"", 2005, (BK), (Hugo Award)"
804,3772005,"William Shakespeare. ""Macbeth"". (BK)"
805,3772242,"Daryl Banner. ""The Life and Death of Dr. Emily Einstein"". In: ""Love and Other Bad Ideas"", 2010, (BK)"
806,3773576,"Hans Christian Anderson. ""The Little Mermaid"". (BK)"
807,3773808,"Angela Sommer-Bodenburg. ""The Little Vampire"". In: ""http://www.angelasommer-bodenburg.com/english/index2-englisch.htm"" (Germany), Rowohlt Verlag GmbH, Reinbek bei Hamburg, 1979"
808,3775583,"Joseph Conrad. ""Heart of Darkness"""
809,3775601,"Alyson Richman. ""The Lost Wife"". In: ""https://www.amazon.com/Lost-Wife-Alyson-Richman/dp/042524413X"", Berkley, 6 September 2011, Pg. 368, (BK), ISBN-13: 978-0425244135"
810,3776112,"Ajeya Zankar. ""Drohparv"". Rajhans Prakashan, (BK), ISBN-13: 978-8174344007"
811,3776535,"Schroeder, Brent David. ""The Lycan Chronicles"". Amazon, Vol. 1, 1 January 2012, (BK)"
812,3776630,"Jonathan & Jefferri Andrews. ""The Macos Adventure"""
813,3776632,"Gill Adams. ""Jump To Cow Heaven"". In: ""Play"""
814,3783208,"Cang Yue. ""The Mirror Novel Series"". (China), (BK)"
815,3783208,"Cang Yue. ""The Mirror: Twin Cities"". In: ""Novel"" (China), (BK), (THE MIRROR NOVEL SERIES)"
816,3783971,"Rafael Bernal. ""El Complot Mongol"". In: ""Clásicos Joaquín Mortiz"" (Mexico), Editorial Planeta, Vol. 10080788, 1 April 2014, Pg. 224, (BK), ISBN-13: 978-607-07-0833-6"
817,3784166,"Erik Shein. ""The Monsterjunkies An American family odyssey (Book 1)"". In: ""Amazon"", Red Anvil comics, Vol. 1, Iss. 1, 15 March 2015, Pg. 84, (BK), ISBN-13: 978-0996387200, (Graphic novel)"
818,3784229,"Xenia Kalogeropoulou. ""Ela Ela"""
819,3785021,"Walker Percy. ""The Moviegoer"". In: ""Novel"""
820,3785021,"Walker Percy. ""The Moviegoer"". In: ""novel"", (BK)"
821,3785118,"Thomas W. Young. ""The Mullah's Storm"". In: ""Novel"" (New York), GP Putnam's Sons, 2010, (BK), ISBN-13: 978-0-399-15692-2, (Gold Medal Award from Military Writers Society of America)"
822,3785350,"Kent, Joey & Amber. ""CiviliTEA"". In: ""Screenplay"" (Shreveport, Louisiana USA), 7 May 2012"
823,3786510,"Richard Matheson. ""The Near Departed"". In: ""Richard Matheson Collected Stories Vol. 3"", Gauntlet Publications, Vol. 3, 2005, Pg. 309 - 311, (BK), ISBN-10: 1-8873688-1-7"
824,3786510,"Richard Matheson. ""The Near Departed"". In: ""Richard Matheson Collected Stories Vol. 3"", Gauntlet Publications, Vol. 3, Pg. 309 - 311, (BK), ISBN-10: 1-8873688-1-7"
825,3787368,"Tim Pratt. ""Happy Old Year"""
826,3789891,"Jaress, Jill. ""The One-NIghter"""
827,3790972,"Janet Robinson. ""The Other Side of Laughter"". Dragonfly Press, 22 November 2013, Pg. 281, (BK), ISBN-10: 0615846408, (http: //www.amazon.com/Other-Side-Laughter-Janet-Robinson-ebook/dp/B00GVHWJQO/ref=sr_1_2?ie=UTF8&qid=1455904156&sr=8-2&keywords=The+Other+Side+of+Laughter)"
828,3792038,"Katharine Clark Gray. ""516 (five-sixteen)"". In: ""Stage Play"""
829,3794422,"Enrique Amorim. ""The Photograph"". In: ""The Oxford Book of Latin American Short Stories"" (USA), Oxford University, Vol. 201-204, 15 July 1997, 0_19_509590_1"
830,3795139,"William Hazelgrove. ""THE PITCHER"". (http://www.amazon.com/Pitcher-William-Hazelgrove/dp/1938467590/ref=sr_1_1?ie=UTF8&qid=1442798368&sr=8-1&keywords=william+hazelgrove), Koehler Books, 1 September 2013, Pg. 252, (BK), ISBN-10: 1938467590"
831,3796216,"Oscar Wilde. ""The Happy Prince and Other Stories"". 1888, (BK)"
832,3796566,"Daniel Will-Harris. ""The Power of Love"". (http://livesihaveleadinmyhead.blogspot.com/2013/01/the-power-of-love.html), 22 January 2013"
833,3796779,"Carl Weber. ""The Preacher's Son"". Pg. 320, (BK), ISBN-10: 0758220332"
834,3798402,"Kahlil Gibran. ""The Prophet"". ISBN-13: 978-0-679-44067-3"
835,3799464,"Basma Abdel Aziz. ""THE QUEUE"". (Egypt), Dar al-Tanweer, 1 January 2013, Pg. 246, (BK), ISBN-13: 9789953582603, (Dystopian Novel)"
836,3799464,"Basma Abdel Aziz. ""The Queue"". In: ""Novel"" (Egypt), Dar Al-Tanweer, Vol. 1, Iss. First, 28 February 2012, Pg. 246, (BK), ISBN-13: 9789953582603"
837,3800356,"Smith, Maria. ""The Last Passenger"". (MG)"
838,3800393,"Alec Wilkinson. ""Urban Anthropology"". In: ""DoubleTake Magazine #10 Fall 1997"" (Duke University), Duke University Center for Documentary Studies, Vol. 3, Iss. 4, 1997, Pg. 144, (MG), ASIN: B0017QDERC"
839,3800893,"Stephen King. ""The Reaper's Image"". (BK)"
840,3800893,"Stephen King. ""The Reaper's Image"". In: ""Skeleton Crew"" (USA), Putnam, 21 June 1985, Pg. 512, (BK), ISBN-13: 978-0-399-13039-7"
841,3801447,"Well, H.G.. ""The Red Room"". (Great Britain), The Idler, March 1896, (MG)"
842,3801842,"Eleanor Catton. ""The Rehearsal"". (New Zealand), Victoria University Press, 2008, (BK)"
843,3801864,"Max Ehrlich. ""The Reincarnation of Peter Proud"". In: ""Novel"", Random House, Iss. Classic, 20 March 2012, Pg. 296, (BK), ISBN-13: 978-1-58394-368-7"
844,3801962,"Mohsin Hamid. ""The Reluctant Fundamentalist"""
845,3802427,"Russell Banks. ""Former Marine"". In: ""A Permanent Member of the Family"", Ecco, 9 September 2014, (BK), ISBN-10: 0061857661"
846,3803967,"Gunn, Genni. ""Tracing Iris"". Raincoast Books, 2001, Pg. 268, (BK)"
847,3804624,"Naficy, Yasmin. ""The Forgotten Patriot"""
848,3806492,"Tony Briggs. ""The Sapphires"". In: ""Stageplay"" (Australia)"
849,3806608,"Edeet Ravel. ""The Saver"""
850,3806860,"Ellen Klages. ""The Scary Ham"""
851,3807330,"Schaffer, Daniel. ""The Scribbler"". In: ""Graphic Novel"", Image Comics, 2006, Pg. 96, ISBN-13: 978-1-58240-700-5"
852,3807865,"The Wakefield Master. ""The Second Shepherd's Play"""
853,3807865,"The Wakefield Master. ""The Second Shepherds' Play"""
854,3808279,"Irene Leonardou. ""The Secret of the Gods"". In: ""National Library of Greece"" (Greece), by ""Arhetypo"", Vol. 24, Iss. Fantasy, 31 January 2002, Pg. 365, (BK), ISBN-10: 960792858-X, (printed matter)"
855,3808933,"Mark O'Brien. ""On Seeing A Sex Surrogate"". In: ""The Sun Magazine"" (Chapel Hill, North Carolina, USA), Sy Safransky, Sun Publishing Company, Inc., Iss. 174, May 1990, (MG)"
856,3809103,"Sarah Quigley. ""The Conductor"". Head of Zeus, 1 July 2012, (BK), ISBN-10: 190880002X"
857,3810254,"Bogard, Jerrod. ""Hugging the Shoulder"". Original Works Publishing, 9 November 2014, (BK), ISBN-13: 978-1-63092-058-6"
858,3810413,"H.P. Lovecraft. ""The Shunned House"""
859,3811356,"Homer. ""The Oddyssey"". (BK)"
860,3812018,"Dave Matthes. ""The Slut Always Rides Shotgun"". ([us]), Lulu Press, 2011, Pg. 269, (BK)"
861,3812263,"Cohon, Rhody and Stacia Deutsch. ""The Smurfs Movie Novelization"". New York: Simon Spotlight', 2011, ISBN-13: 9781442423855"
862,3813100,"G.P. Ching. ""The Soulkeepers - Six Part Series"". (BK)"
863,3813877,"Dianne K. Salerni. ""We Hear The Dead"". Sourcebooks Fire, 2010, Pg. 422, (BK), ISBN-13: 978-1-4022-3092-9"
864,3816475,"Chet Holmes. ""The strongest man on earth"""
865,3818796,"Homer. ""The Odyssey"""
866,3818852,"Edgar Allen Poe. ""The Tell Tale Heart"". In: ""The Pioneer"" (United States), James Russell Lowell, Vol. 1, Iss. 1, January 1888, (BK)"
867,3819737,"Carré, Lilli. ""The Thing About Madeline"". In: ""http://www.amazon.com/Best-American-Comics-2008/dp/0618989765"", Houghton Mifflin Harcour, 8 October 2008, Pg. 352, (BK), ISBN-10: 0618989765, (inspired by)"
868,3819789,"Phillips, Chris. ""Revolver"". In: ""Play"""
869,3820101,"David Friedman. ""The Thought Exchange"". In: ""LTP"" (New York), Library Tales Publishing, 31 April 2010, Pg. 474, (BK), ISBN-13: 978-0578077901"
870,3820263,"William Manuel. ""The Three of Them"". (BK)"
871,3822521,"Joy Nicholson. ""Tribes of Palos Verdes"""
872,3822916,"Marilyn Ann Moss. ""Raoul Walsh: The True Adventures of Hollywood's Legendary Director"". In: ""Biography"", (BK)"
873,3824056,"Kevin Bakko. ""The Ultimate Game"". In: ""Novel"""
874,3825056,"Elva NelsonHayes. ""The Unnamed"". Elva NelsonHayes Publishing, Pg. 261, (BK)"
875,3826720,"Anglada, Maria Angels. ""The Violin of Auschwitz"". (BK)"
876,3827131,"Echkart Tolle. ""A New Earth"". Namaste, (BK)"
877,3827441,"Teri McLaren & Bobby Garcia. ""W.A.S.P. - Sisters of the Sky"""
878,3828861,"J.D. Salinger. ""Franny & Zooey"". (BK)"
879,3831419,"L. Frank Baum. ""The Wonderful Wizard of Oz"". (BK)"
880,3831541,"von Goethe, Johann Wolfgang. ""Faust"""
881,3831676,"Stan Lee. ""wolverine:Silver Samurai"". In: ""Marvel Comics"" (New york), Marvel, Iss. 1, 5 March 1975, Pg. 20, (BK)"
882,3834796,"Fleury, Theo with Day, Kirstie McLellan. ""Playing With FIre"". Harper Collins, 14 October 2009, (BK), ISBN-13: 9781554682393"
883,3835029,"Lauren Beukes. ""Zoo City"". (South Africa), Jacanda Media, Iss. 1, 1 January 2010, (BK), ISBN-13: 9781770098183"
884,3835180,"Ray Bradbury. ""The Martian Chronicles"""
885,3836416,"Hyun-seok Shim. ""Mr. Sleepless"""
886,3837603,"Julia-Rose Lewis. ""This Feral Life"". In: ""This Feral Life"" (Out of Place), Currency Press Australia, 2013, (BK), ISBN-13: 978-0-86819-978-8"
887,3842418,"""Lazarillo de Tormes"". 1554"
888,3846111,"""Timun Mas"". (Java)"
889,3846198,"Kjell Askildsen. ""Hjemme fra krigen"""
890,3847172,"D.E.Bristow. ""Titanic: Sinking The Myths"". In: ""Book"", KatcoMedia, Vol. 1, 1 September 1995, Pg. 505, (BK), ISBN-10: 0964648407"
891,3852181,"Maartje Wortel. ""Tomer en Elias"". (BK)"
892,3854967,"Furio Scarpelli. ""Tormenti Romanzo Disegnato"". (Roma), Rizzoli Lizard, November 2011, Pg. 128, (BK), ISBN-13: 9788817053488"
893,3858501,"Siddharth Kara. ""Sex Trafficking: Inside the Business of Modern Slavery"". Columbia University Press, 2 January 2009, Pg. 298, (BK), ISBN-13: 978-0-231-13960-1"
894,3859989,"Michael Kelly. ""Transformers Dark of the Moon"". (The junior novel. New York: Little, Brown Books for Young Readers), 2011, ISBN-13: 9780316186292"
895,3859989,"Peter David. ""Transformers Dark of the Moon"". Official novel of the blockbuster film. New York: Del Rey, 2011, ISBN-13: 9780345529152"
896,3861459,"Vertamae Smart-Grosvenor. ""Vibration Cooking: or, The Travel Notes of a Geechee Girl"". (USA), University of Georgia Press, Iss. 2011, 1970, Pg. 212, (BK), 13-978-0-8203-3739-5"
897,3863439,"Beatriz Rodriguez. ""Jalapa"". In: ""Novel"" (Spain), 2001, (BK), (Drama)"
898,3865017,"Gordon Rennie. ""Tunnel Rats"". In: ""Weird War Tales"", Vertigo Comics, June 1997, (MG)"
899,3866753,"Marie Darrieussecq. ""Truismes"". Editorial Anagrama, March 1997, Pg. 152, (BK), ISBN-13: 9788433908452"
900,3867693,"""Goldilocks and the Three Bears"""
901,3871799,"Stephenie Meyer. ""The Twilight Saga: The Official Illustrated Guide"""
902,3873151,"Sarkies, Duncan. ""Two Little Boys"". Penguin Group (NZ) Ltd, 2008, (BK), ISBN-13: 9780143020912"
903,3877553,"yoshua cortes. ""el ultimo pasajero"". In: ""short story"" (humacao), Pg. 7, (MG)"
904,3878160,"Ziraldo. ""Uma Professora Muito Maluquinha"""
905,3878280,"Zavattini, Cesare. ""Umberto D."". In: ""Screenplay"" (Italy)"
906,3878586,"Tobias Wolff. ""The Rich Brother"". In: ""Our Story Begins"" (United States), Bloomsbury Publishing, 3 August 2009, (BK), ISBN-13: 9780747597438"
907,3879302,"Davide Morganti. ""Il trovacadaveri"""
908,3879375,"pierre bellemare. ""un crime hors de prix"". In: ""Suspens"", edition °1/ editions mondiales - génériques, 1994, Pg. 6, (BK), ISBN-10: 2-86391-596-7"
909,3881200,"Bello, Alejandro. ""Un saludo de espanto"". 29 September 2016"
910,3882766,"Dr. Nicolas Bazan. ""Una Vida: A Fable of Music and the Mind"""
911,3883224,"Amy Hennig. ""'Uncharted: Drake's Fortune'"". In: ""PS# game"" (Santa Monica, CA), Naughty Dog, Inc"
912,3884628,"Giulia Gubellini. ""Under"". Rizzoli, 25 June 2014, Pg. 306, (BK), ISBN-13: 978-8817074803"
913,3887358,"Steven Heighton. ""Shared Room on Union"". In: ""Collection of Short Stories"" (The Dead Are More Visible), Knopf Canada, 1 May 2012, Pg. 272, (BK), ISBN-13: 978-0307397416"
914,3891304,"Jennifer Johnston. ""How Many Miles To Babylon"". (Ireland), Hamish Hamilton, 1974, Pg. 156, (BK), ISBN-10: 0-241-02487-0"
915,3892211,"Frasier, David K.. ""Russ Meyer - The Life and Films"". McFarland Classics, 1990, (BK)"
916,3894535,"vilhelm moberg. ""Utvandrarna"""
917,3894731,"Edip Cansever. ""Sonrasi Kalir I"". YKY, (BK)"
918,3895800,"General John Gowans. ""O Lord: More Prayer Poems"". The Salvation Army, 1983, (BK), (poem)"
919,3896182,"Tea, Michelle. ""Valencia"". Seal Press, 1 April 2000, Pg. 216, (BK)"
920,3897037,"Richelle Mead. ""Vampire Academy"". (USA), Razorbill, Vol. 1, Iss. 1, 16 August 2007, Pg. 332, (BK), ISBN-13: 978-1-59514-174-3"
921,3898168,"Mäki, Reijo. ""Vares - Pahan suudelma"". (Finland), Otava, 1998, Pg. 350, (BK)"
922,3898713,"Vilhena, Miguel"
923,3898758,"Clausen, Murmel. ""Frettsack"". Heyne Verlag, 9 May 2012, Pg. 320, (BK), ISBN-10: 345343613X, (based on)"
924,3899906,"Brent David Schroeder. ""Ol Man Johnsons Deadtime Tales"""
925,3901781,"Sandy Krolick. ""Veronika: The Siberian's Tale"". In: ""Novel"" (New York), Islands Press, 14 March 2011, Pg. 329, ISBN-13: 978-0-9837144-0-8"
926,3901949,"Stefan Enslin. ""Verskietende Ster"". In: ""Naledi"" (South Africa), Naledi Books, Vol. 1, Iss. 1, 1 April 2013, Pg. 169, (BK), ISBN-13: 978-1-920654-01-6, (Paarl Media)"
927,3903693,"Morreale Jr. Vin. ""Face To Face"". In: ""Stage Play"" (Burning Up The Stage), Dramatic Publishing Company, 1998, Pg. 376, (BK), ISBN-10: 0871298651, (Short Play & Monologue collection)"
928,3903819,"Victor Kline. ""The House At Anzac Parade"". Frances Allen Pty Ltd, (BK)"
929,3904145,"Tom Stevens. ""The Cauldron (special edition)"". In: ""http://www.amazon.co.uk/The-Cauldron-v-Tom-Stevens/dp/0955965616/ref=pd_rhf_ee_p_t_4_99JW"" (United Kingdom), Project Renaissance Books, Vol. 1 and 2, Iss. 1st Edition, 29 July 2008, Pg. 740, (BK), ISBN-13: 978-0955965616, (Paperback 6x9 inches perfect bound)"
930,3904937,"Leonardo Padura. ""Vientos de Cuaresma"""
931,3906071,"William Shakespeare. ""Richard III"". (BK)"
932,3907886,"Renzo Brollo. ""Vicini di casa"". In: ""Racconti Bigami"", (BK)"
933,3914806,"Samuel Becket. ""Waiting for Godot"". 5 January 1953, (BK)"
934,3915461,"Lucía Puenzo. ""Wakolda"". (Buenos Aires, Argentina), Emecé Editores, Iss. 1, 31 May 2011, Pg. 208, (BK), ISBN-13: 978-950-04-3330-3"
935,3915982,"Michael Cooney. ""Walking in my Sleep"". Exceptional Ability Entertainment, 5 February 2012, (BK), ISBN-10: 1105425819"
936,3916634,"Robert J. Koenig. ""Except the Corn Die"". Greg R. Koenig, 2004, (BK)"
937,3916913,"Dante Alighieri. ""The Divine Comedy - Dante's Infeno"". (Italy), 1320, (BK)"
938,3920325,"Steven Faulkner. ""Waterwalk"". Lexographic, 8 April 2012, Pg. 320, (BK), ISBN-13: 9780984714223"
939,3921063,"Lewis Carroll. ""Alice in Wonderland"""
940,3922132,"Joseph Conrad. ""Heart of Darkness"". 1899, (BK)"
941,3922158,"Dante, Alighieri. ""The Divine Comedy"""
942,3923444,"Tim O'Brien. ""Things They Carried"""
943,3924037,"Ben Templesmith. ""Welcome to Hoxford"". IDW, September 2008, (BK)"
944,3927565,"Renee Watson. ""What Momma Left Me"". (United States), Bloomsbury USA, 28 February 2014, Pg. 240, (BK), ISBN-10: 1599907046"
945,3927992,"Raymond Carver. ""What We Talk About When We Talk About Love"". In: ""Short Story"" (New York), Alfred A. Knopf, Inc., March 1982, (BK), 0-679-72305"
946,3928452,"O. Henry. ""Witches' Loaves"""
947,3930092,"Laia Falcón Díaz Aguado. ""El pagador de lágrimas"". (Madrid, Spain), Alfaguara"
948,3933580,"William Seabrook. ""The Magic Island"""
949,3934192,"Don Scribner. ""Who Killed Love"". In: ""Novel"""
950,3934364,"John A. Andrews. ""Who Shot The Sherriff?"". (Jamaica & Miami), Books That Will Enhance Your Life, 4 July 2012, Pg. 220, (BK), ISBN-13: 9780983845799"
951,3935782,"Maguire, Gregory. ""Wicked: The Life and Times of the Wicked Witch of the West"". In: ""Wicked: The Life and Times of the Wicked Witch of the West"" (New York, USA), Harper Collins, Vol. 1995, 1995, Pg. 406, (BK), ISBN-10: 0060391448"
952,3936540,"Kevin Barry. ""Wifey Redux"""
953,3937496,"Wilde, Oscar. ""Salome"". (BK)"
954,3938183,"Edgar Allan Poe. ""William Wilson"". 1839"
955,3938932,"Bryan MacMahon. ""Windows of Wonder"". In: ""Short Story"""
956,3939086,"Sherwood Anderson. ""Winesburg, Ohio"". (United States), B.W. Huebsch, 8 May 1919, (BK)"
957,3940190,"Peter Stamm. ""Wir fliegen"""
958,3940190,"Peter Stamm. ""Wir fliegen"". In: ""Wir fliegen"""
959,3940763,"Anton Checkhov. ""The Witch"". In: ""http://en.wikisource.org/wiki/The_Witch"", Creative Commons LIcensing, (translated by Constance Garrett)"
960,3941087,"Miranda Currin. ""The Ashes"""
961,3944660,"Charles Dickens. ""A Tale of Two Cities"". (BK)"
962,3946182,"""Wreck-It Ralph Little Golden Book"". New York: Golden Books/Disney, 2012, ISBN-10: 0736429727"
963,3946182,"""Wreck-It Ralph: The Junior Novelization"". New York: Random House/Disney, 2012, ISBN-10: 0736429603"
964,3948241,"Scott Lobdell, Mark Waid, Fabian Nicieza & Jeph Loeb. ""X-Men: The Age of Apocalypse"". Marvel Comics, Vol. 1, 7 March 2012, Pg. 1072, (BK), ISBN-13: 978-0785159827"
965,3948245,"Chris Claremont, John Byrne & Terry Austin. ""Days of Future Past"". In: ""The Uncanny X-Men"", Marvel Comics, Vol. 1, Iss. 141-142, January 1981, Pg. 184, ISBN-10: 0-7851-1560-9"
966,3948729,"Zi Yue. ""Summer Tears in Paradise"". July 2010, (BK)"
967,3952157,"Joan Anderson. ""A Walk On The Beach"". Broadway Books, 13 April 2004, Pg. 240, (BK), ISBN-13: 978-0767914741"
968,3952157,"Joan Anderson. ""A Year By The Sea"". Doubleday, 20 April 1999, Pg. 208, (BK), ISBN-13: 978-0385491396"
