,Article,Date,Symbol,Time,Title,Url,compound,neg,neu,pos
926,"  * Q4 US GDP data misses estimate* Microsoft up after strong results; boosts S&P, Nasdaq* Xerox up after deal with Icahn to split into two* Indexes up: Dow 1.68 pct, S&P 1.63 pct, Nasdaq 1.52 pct   (Updates to early afternoon)By Abhiram NandakumarJan 29 Wall Street was higher on Friday after the Bank of Japan cut a key interest rate below zero and Microsoft led a rally in technology stocks.All three major indexes rose more than 1.5 percent, and all 10 major S&P sectors were higher, led by the 2.28 percent rise in tech shares.The market was also supported by increased expectations that the Federal Reserve would go slow on future rate hikes, after Friday's weak fourth-quarter U.S. GDP data.Intervention by central banks has become key to supporting turbulent markets, roiled by slowing global economic growth. While the Fed has not ruled out a rate hike in March, the current turmoil and weak data could force it to wait until June.""You've got again a sense that we're back to an easier central bank environment,"" said Steve Blitz, chief economist at ITG.""On top of that, we had a little bit of a bounce in oil and that gives people hope that maybe the global growth is at least not getting worse,"" he said.Oil prices hovered around $34 per barrel on Friday on hopes that top producers may agree to cut production, but gains were capped after reports said Iran would not lower output. Investors are still reeling from one of the worst starts to a year as oil prices remain under pressure and fears of a China-led global slowdown grow.U.S. stocks have failed to sustain rallies in 2016 and are yet to post gains for three days in a row. The S&P 500 has shed 7.4 percent this year through Thursday's close.At 12:29 p.m. ET (1729 GMT), the Dow Jones industrial average was up 270.48 points, or 1.68 percent, at 16,340.12, the S&P 500 was up 30.95 points, or 1.63 percent, at 1,924.31 and the Nasdaq Composite index was up 68.68 points, or 1.52 percent, at 4,575.35.Microsoft was up 5.6 percent at $54.97 on the software giant's better-than-expected results. The stock was the biggest influence on the S&P 500 and the Nasdaq. Xerox was up 6.9 percent to $9.86, after announcing a deal with Carl Icahn to split itself into two.MasterCard was up 5.2 percent at $87.77, and Visa  rose 5.5 percent to $73.15, after the world's top two payments network operators reported better-than-expected quarterly profits.Chevron's shares were down 1.3 percent at $84.83, after the oil major reported its first quarterly loss in more than 13 years.Amazon was down 8.8 percent at $580.40, after the company's quarterly profit fell way below expectations.Abbvie was down 3.4 percent at $53.97 after the drugmaker reported lower-than-expected revenue. [nL3N15D5DKAdvancing issues outnumbered decliners on the NYSE by 2,635 to 387. On the Nasdaq, 2,163 issues rose and 562 fell.The S&P 500 index showed 13 new 52-week highs and seven new lows, while the Nasdaq recorded 19 new highs and 77 new lows.   (Reporting by Abhiram Nandakumar in Bengaluru; Editing by Anil D'Silva)",2016-01-29,MSFT,"Fri Jan 29, 2016 | 1:00pm EST","US STOCKS-Wall St higher on BOJ rate cut, rally in tech shares",http://www.reuters.com//article/usa-stocks-idUSL3N15D64X?type=companyNews,0.0726,0.062,0.862,0.076
927,"  Microsoft Corp (MSFT.O) reported quarterly revenue and profit that beat analysts' expectations, driven by aggressive cost cutting and growing demand for its cloud products and services.Chief Executive Satya Nadella has focussed on cloud services and mobile applications on slower growth in its traditional software business. Companies moving much of their information technology off premises, part of the cloud-computing trend, proved a bright spot.""The enterprise cloud opportunity is massive, larger than any market we have ever participated in,"" Nadella said in a conference call. Redmond, Wash.-based Microsoft's stock had climbed more than 26 percent in the past 12 months to $52.06 at Thursday's close, even as the broader market has dropped 5 percent. The shares rose 3 percent in after-hours trading.Revenue from the ""intelligent cloud"" business, which includes products such as its Azure cloud infrastructure and services business along with other noncloud products such as traditional servers, rose 5 percent to $6.3 billion. Perhaps a better indicator of its cloud strength is what the company calls its combined cloud business, on track for $9.4 billion in annual revenue, the company said. That measure, which includes Azure plus other businesses like Office 365, is up 15 percent from the $8.2 billion revenue it estimated last quarter. ""They nailed the cloud,"" said Matt Howard, a venture capitalist at Norwest Ventures who monitors Microsoft closely. Total revenue, however, fell 10.1 percent to $23.80 billion, squeezed by a strong dollar as well as a weak personal computer market that has reduced demand for Microsoft's Windows operating system. On an adjusted basis, revenue fell to $25.69 billion but beat analysts' estimates.Microsoft generates more than half of its revenue from outside the United States. Revenue in the business that includes Windows fell 5 percent to $12.66 billion. Windows revenue closely tracks sales of personal computers, which fell 10.6 percent globally in the December quarter from a year earlier, according to research firm IDC. IDC said business should improve later this year as companies that had delayed replacing machines before upgrading to Windows 10 make the switch. Microsoft released Windows 10 in July. Microsoft's net income fell to $5 billion, or 62 cents per share, in its second-quarter ended Dec. 31 from $5.86 billion, or 71 cents per share, a year earlier. (bit.ly/1PIRXEs)Excluding items, the company earned 78 cents per share.Analysts on average had expected a profit of 71 cents per share and revenue of $25.26 billion, according to Thomson Reuters I/B/E/S. (Reporting by Abhirup Roy in Bengaluru and Sarah McBride in San Francisco; Editing by Ted Kerr, Bernard Orr)",2016-01-29,MSFT,"Thu Jan 28, 2016 | 9:59pm EST",Microsoft beats Wall Street view on high demand for cloud products,http://www.reuters.com//article/us-microsoft-results-idUSKCN0V62V4?type=companyNews,0.9826,0.021,0.883,0.096
928,"   By Eric M. Johnson | SEATTLE  SEATTLE A massive luxury yacht owned by Microsoft Corp co-founder Paul Allen destroyed most of a protected coral reef during a visit to the Cayman Islands in the Caribbean earlier this month, media reported.An anchor chain from the vessel damaged nearly 14,000 square feet (1,300 square meters), or about 80 percent, of reef near two scuba diving sites in the West Bay, the islands' environment department said, according to the Cayman News Service.Allen's Seattle-based Vulcan Inc organization, which manages his fortune, said on Wednesday that the M/V Tatoosh was moored on Jan. 14 in a ""position explicitly directed"" by the local port authority and that his team was cooperating with the investigation.""When its crew was alerted by a diver that her anchor chain may have impacted coral in the area, the crew promptly, and on their own accord, relocated their position to ensure the reef was protected,"" Vulcan said.The damage to the coral, which is vital for marine life, comes five months after the billionaire philanthropist announced support for research to stabilize and restore coral reefs. Allen, who owns the NFL's Seattle Seahawks and the NBA's Portland Trail Blazers, is also a massive benefactor in Seattle and beyond, funding everything from libraries to healthcare initiatives and oceanic exploration projects.At 92.42 meters (303.21 feet), Allen's five-deck Tatoosh is the 49th largest yacht in the world, and has twin helicopter landing pads, an observation lounge, and a gymnasium, according to BoatInternational.com. Allen was not on board at the time of the incident, Vulcan said.CNN reported that Allen could face a maximum fine of roughly $600,000, not counting civil damages. The Cayman News Service reported that divers surveyed the damage last week and that the environment department expects to issue its investigative findings next week. The service reported that shifting winds may have pushed Allen's vessel toward the coral reserve near the island, south of Cuba and home to some 58,400 residents. It also reported that the Cayman government has been unable to collect fines after a number of similar incidents over the last few years.The Cayman Department of Environment did not immediately respond to a request for comment, though an employee said the agency's director and staff were meeting about the incident on Thursday.   (Reporting by Eric M. Johnson in Seattle; Editing by Steve Orlofsky, Diane Craft)",2016-01-29,MSFT,"Thu Jan 28, 2016 | 7:07pm EST",Billionaire Paul Allen's yacht damaged Caribbean protected coral -media,http://www.reuters.com//article/us-caribbean-allen-idUSKCN0V62QI?type=companyNews,0.658,0.031,0.912,0.057
929,"   By Sarah McBride | SAN FRANCISCO  SAN FRANCISCO In reporting better-than-expected fiscal second-quarter earnings on Thursday, Microsoft Corp. CEO Satya Nadella touted his company's success in the cloud.""Businesses everywhere are using the Microsoft Cloud as their digital platform to drive their ambitious transformation agendas,"" he said. What he did not mention was the role that one of the company's much older products played in the success of this new technology: Microsoft Exchange Server, which many of the world's largest companies rely on for email services. When companies begin moving data to the cloud, typically a network of servers managed by an outside company, a common first step is to move email, often with other office software tools but sometimes on its own.For companies already relying on Microsoft Exchange and Outlook for sending and receiving email, information technology managers say, turning to the same company to handle that data in the cloud seems like a logical move.That's what happened at the University of Wisconsin, Madison.The school was looking to streamline its technology by moving to the cloud, starting with email, because it is ""a pain to operate,"" said Bob Plankers, a virtualization architect at the university. ""Aside from email servers, you need to worry about spam and virus scanning."" For the transition, Plankers said he chose Microsoft's cloud-based Office 365 product because the university already used Outlook.""It's just a really natural thing,"" said Matt McIllwain, an investor at Madrona Venture Group, about companies starting their cloud transition with email and other widely used office software from Microsoft. ""It's easier and can be more cost effective to run it on the cloud, and let Microsoft worry about your Exchange servers.""Such thinking helps explain how Microsoft has become the second largest provider of cloud infrastructure, services and software, well ahead of Salesforce, Oracle and Google, according to a Goldman Sachs analysis. The company announced Thursday that it was on track to generate $9.4 billion in annual cloud-based revenue, up from $5.5 billion a year ago. Microsoft remains far behind market leader Amazon, but it has become the fastest-growing major cloud provider. Its key Azure business has more than doubled year on year, well above the 65 percent growth rate of market leader Amazon, according to Goldman. Microsoft's market share stands at about 10 percent in infrastructure and services compared to 30 percent for Amazon, estimates John Dinsdale, an analyst at Synergy Research.Microsoft has worked hard to exploit the advantage its mail software provides. ""Maybe one of the first steps is you want to move your email. That's fine,"" says Takeshi Numoto, corporate vice president for cloud and enterprise marketing. ""That gets us more opportunity to engage with customers."" Investor McIllwain called that strategy smart, because customers who move their Outlook email to Microsoft's cloud typically use a Microsoft directory service that controls access to that email. It then becomes simple to use that same directory to provide designated employees access to other data and services that are later moved to Microsoft's cloud.The strategy isn't foolproof, however. Over seven months last year, Clif Bar, an Oakland, Calif.-based snack provider, moved all its Outlook email, along with other applications like document management and workflow, to Azure.The company nevertheless moved its enterprise resource management to the cloud services of another longtime partner: Oracle. As cloud services rapidly expand, Microsoft will have to demonstrate that its products are equal to, or better than, those of its competitors in both quality and price.  Currently, many companies favor Microsoft because it offers more flexibility in terms of moving software around, say from a company's own data center to the one it has outsourced to Azure, said Frank Gillett, an analyst at Forrester Research. But Amazon's AWS offers more types of tools, and has a longer track record selling cloud services, he said. (Reporting by Sarah McBride; Editing by Sue Horton, Miral Fahmy and Bill Trott)",2016-02-01,MSFT,"Mon Feb 1, 2016 | 11:50am EST","ADVISORY-Repeated item ""Microsoft's secret weapon for growth in the cloud: email""",http://www.reuters.com//article/microsoft-email-idUSL2N15D22P?type=companyNews,0.9942,0.032,0.859,0.109
930,"   By Sarah McBride | SAN FRANCISCO  SAN FRANCISCO In reporting better-than-expected fiscal second-quarter earnings on Thursday, Microsoft Corp. CEO Satya Nadella touted his company's success in the cloud.""Businesses everywhere are using the Microsoft Cloud as their digital platform to drive their ambitious transformation agendas,"" he said. What he did not mention was the role that one of the company's much older products played in the success of this new technology: Microsoft Exchange Server, which many of the world's largest companies rely on for email services. When companies begin moving data to the cloud, typically a network of servers managed by an outside company, a common first step is to move email, often with other office software tools but sometimes on its own.For companies already relying on Microsoft Exchange and Outlook for sending and receiving email, information technology managers say, turning to the same company to handle that data in the cloud seems like a logical move.That's what happened at the University of Wisconsin, Madison.The school was looking to streamline its technology by moving to the cloud, starting with email, because it is ""a pain to operate,"" said Bob Plankers, a virtualization architect at the university. ""Aside from email servers, you need to worry about spam and virus scanning."" For the transition, Plankers said he chose Microsoft's cloud-based Office 365 product because the university already used Outlook.""It's just a really natural thing,"" said Matt McIllwain, an investor at Madrona Venture Group, about companies starting their cloud transition with email and other widely used office software from Microsoft. ""It's easier and can be more cost effective to run it on the cloud, and let Microsoft worry about your Exchange servers.""Such thinking helps explain how Microsoft has become the second largest provider of cloud infrastructure, services and software, well ahead of Salesforce, Oracle and Google, according to a Goldman Sachs analysis. The company announced Thursday that it was on track to generate $9.4 billion in annual cloud-based revenue, up from $5.5 billion a year ago. Microsoft remains far behind market leader Amazon, but it has become the fastest-growing major cloud provider. Its key Azure business has more than doubled year on year, well above the 65 percent growth rate of market leader Amazon, according to Goldman. Microsoft's market share stands at about 10 percent in infrastructure and services compared to 30 percent for Amazon, estimates John Dinsdale, an analyst at Synergy Research.Microsoft has worked hard to exploit the advantage its mail software provides. ""Maybe one of the first steps is you want to move your email. That's fine,"" says Takeshi Numoto, corporate vice president for cloud and enterprise marketing. ""That gets us more opportunity to engage with customers."" Investor McIllwain called that strategy smart, because customers who move their Outlook email to Microsoft's cloud typically use a Microsoft directory service that controls access to that email. It then becomes simple to use that same directory to provide designated employees access to other data and services that are later moved to Microsoft's cloud.The strategy isn't foolproof, however. Over seven months last year, Clif Bar, an Oakland, Calif.-based snack provider, moved all its Outlook email, along with other applications like document management and workflow, to Azure.The company nevertheless moved its enterprise resource management to the cloud services of another longtime partner: Oracle. As cloud services rapidly expand, Microsoft will have to demonstrate that its products are equal to, or better than, those of its competitors in both quality and price.  Currently, many companies favor Microsoft because it offers more flexibility in terms of moving software around, say from a company's own data center to the one it has outsourced to Azure, said Frank Gillett, an analyst at Forrester Research. But Amazon's AWS offers more types of tools, and has a longer track record selling cloud services, he said. (Reporting by Sarah McBride; Editing by Sue Horton, Miral Fahmy and Bill Trott)",2016-02-01,MSFT,"Mon Feb 1, 2016 | 11:50am EST",Microsoft's secret weapon for growth in the cloud: email,http://www.reuters.com//article/us-microsoft-email-idUSKCN0V70EG?type=companyNews,0.9942,0.032,0.859,0.109
931,"  The U.S. Consumer Product Safety Commission said Microsoft Corp was recalling about 2.25 million AC power cords, less than a week after Apple Inc said it was recalling AC wall plug adapters due to a shock hazard.Microsoft has received 56 reports of the AC cords overheating and emitting flames and five reports of electrical shock to consumers, the U.S. CPSC said on Tuesday.The recall involves power cords sold with some models of the Microsoft Surface Pro convertible tablet devices before March 15. Last week, Apple said it was voluntarily recalling AC wall plug adapters designed for use in Argentina, Australia, Brazil, Continental Europe, New Zealand and South Korea.   (Reporting by Sai Sachin R in Bengaluru; Editing by Maju Samuel)",2016-02-02,MSFT,"Tue Feb 2, 2016 | 11:03am EST",Microsoft recalls 2.3 million power cords sold with Surface Pro tablets,http://www.reuters.com//article/us-microsoft-recall-idUSKCN0VB1U7?type=companyNews,-0.34,0.043,0.934,0.023
932,"  The U.S. Consumer Product Safety Commission said Microsoft Corp was recalling about 2.25 million AC power cords, less than a week after Apple Inc said it was recalling AC wall plug adapters due to a shock hazard.Microsoft has received 56 reports of the AC cords overheating and emitting flames and five reports of electrical shock to consumers, the U.S. CPSC said on Tuesday.The recall involves power cords sold with some models of the Microsoft Surface Pro convertible tablet devices before March 15. Last week, Apple said it was voluntarily recalling AC wall plug adapters designed for use in Argentina, Australia, Brazil, Continental Europe, New Zealand and South Korea.   (Reporting by Sai Sachin R in Bengaluru; Editing by Maju Samuel)",2016-02-02,MSFT,"Tue Feb 2, 2016 | 11:03am EST",Microsoft recalls 2.3 mln power cords sold with Surface Pro tablets,http://www.reuters.com//article/microsoft-recall-idUSL3N15H4VA?type=companyNews,-0.34,0.043,0.934,0.023
933,"   By Noel Randewich | SAN FRANCISCO  SAN FRANCISCO Investors spooked by a steep sell-off in enterprise tech stocks will get a fresh glimpse of the health of technology spending on Wednesday when bellwether Cisco Systems Inc posts its quarterly results.The networking equipment maker is the largest of several companies reporting this week that have benefited from the trend toward information technology (IT) delivered over the Internet, widely known as cloud computing. But Cisco relies heavily on demand from China and other developing countries whose economies have been losing steam.Stocks of companies selling cloud computing and data analytics fell for a second session on Monday after Tableau Software Inc last week disappointed investors with a weak revenue forecast.Analysts for year have been hyping companies in cloud computing and ""Big Data,"" which refers to the analysis of growing amounts of stored data, and investors are becoming more critical of the valuations on such stocks.Cisco's stock was unchanged on Monday while shares of other enterprise technology companies reporting this week fell sharply.  Along with Tableau's disappointing report, Monday's poor revenue forecast from IT services provider Cognizant Technology Solutions Corp stood in contrast to relatively upbeat reports from Microsoft Corp and SAP SE , leaving investors uncertain about the broad health of IT spending.Cisco is expected to report a 1.5 percent drop in revenue for the January-ended quarter, according to Thomson Reuters, but investors fear the current quarter could be worse.  ""If Cisco gets up and says 'We're worried about macro conditions in emerging markets hurting overall demand for technology', that's a big wet blanket on the branded IT companies,"" said Needham & Company analyst Alex Henderson.Global IT spending dropped 6 percent in 2015 and it will grow less than 1 percent this year, according to market research firm Gartner. Other companies in the spotlight this week include Akamai Technologies Inc, whose customers include Audi and MTV Networks. Late Tuesday, it is expected to report a 6 percent rise in fourth-quarter revenue, its smallest quarterly growth since at least 2010.  ""We have a market that's absolutely in a risk-off mode and given the heightened uncertainty around the name, there's a lot of fear,"" said Evercore analyst Jonathan Schildkraut, among the majority of analysts who recommend buying Akamai's stock.Other enterprise IT companies reporting this week are Limelight Networks Inc and Fidelity National Information Services Inc  Tuesday, and cybersecurity firm FireEye Inc on Thursday. Their stocks were down between 4 percent and 9 percent on Monday. (Reporting by Noel Randewich; Editing by Lisa Shumaker)",2016-02-08,MSFT,"Mon Feb 8, 2016 | 5:22pm EST",Cisco's quarterly report to offer gauge of technology demand,http://www.reuters.com//article/tech-results-preview-idUSL2N15N1M6?type=companyNews,-0.9647,0.084,0.887,0.029
934,"  (Corrects paragraph 6 to say Chesapeake had tapped existing adviser Kirkland & Ellis to explore restructuring options, not that Kirkland & Ellis had been hired)* Microsoft, Facebook, Amazon, Google lower* U.S. crude falls below $30 per barrel* Chesapeake hit by report it hired restructuring lawyers* Cognizant fall after weak forecast* Indexes down: Dow 2.08 pct, S&P 2.13 pct, Nasdaq 2.58 pctBy Abhiram NandakumarFeb 8 Wall Street was deep in the red on Monday, as technology stocks extended a selloff from Friday and U.S. crude oil slipped below $30 per barrel, sending investors scurrying for cover to safe-haven assets.The technology-heavy Nasdaq Composite fell 2 percent to its lowest since October 2014, weighed down by Microsoft  and Facebook, while the Dow Jones industrial average shed more than 300 points. ""Equities are in a 'go-nowhere-fast' mode, with a downward bias in the near term,"" said Terry Sandven, chief equity strategist at U.S. Bank Wealth Management in Minneapolis.""We need oil to stabilize to provide some confidence for investors, partly because to a degree, investors' stress is high, earnings visibility is low, and market internals continue to weaken,"" he said.U.S. crude oil prices fell 2.6 percent after a meeting between Saudi Arabia and Venezuela failed to reassure investors of measures to bolster prices.Chesapeake Energy was the latest casualty of lower energy prices, tumbling 35 percent to $2 after sources told Reuters that the beleagured natural gas company had tapped existing adviser Kirkland & Ellis to explore restructuring options.Demand for crude is considered a barometer for global economic health, and markets across the world have tracked the rise and fall in the price of the commodity this year. At 10:28 a.m. ET the Dow Jones industrial average was down 337.01 points, or 2.08 percent, at 15,867.96.The S&P 500 was down 39.97 points, or 2.13 percent, at 1,840.08.The Nasdaq Composite index was down 112.53 points, or 2.58 percent, at 4,250.61.Gold prices rose to their highest since June and the yield on 30-year U.S. treasuries hit their lowest since April. All 10 major S&P sectors were lower, with the 2.8 percent fall in energy stocks leading the decliners.Microsoft's 3.1 percent decline to $48.61 also dragged down the S&P 500. Facebook and Amazon  were off about 3 percent, while Alphabet dropped 1.6 percent.Dismal sales outlooks from marquee technology names Tableau Software had sent shares in the enterprise sector crashing on Friday on fears that IT managers were curbing spending.IT services provider Cognizant on Monday added to those worries. Cognizant dropped 6 percent to $55 after it forecast its slowest revenue growth in 14 years.Tableau, which almost halved in value on Friday, was down 4.8 percent at $39.35.Twitter shed 5.4 percent to hit a new record low of $14.87 after reports over the weekend that the company was planning to change how it display tweets.Declining issues outnumbered advancing ones on the NYSE by 2,656 to 301. On the Nasdaq, 2,195 issues fell and 347 advanced.The S&P 500 index showed 5 new 52-week highs and 67 new lows, while the Nasdaq recorded 2 new highs and 331 new lows.   (Reporting by Abhiram Nandakumar in Bengaluru; Editing by Savio D'Souza)",2016-02-08,MSFT,"Mon Feb 8, 2016 | 12:58pm EST","CORRECTED-US STOCKS-Wall St down over 2 pct as tech rout deepens, oil drops",http://www.reuters.com//article/usa-stocks-idUSL3N15N304?type=companyNews,-0.9715,0.096,0.85,0.054
935,"  SAN FRANCISCO Alphabet Inc's (GOOGL.O) Google, Facebook Inc (FB.O), Microsoft Corp (MSFT.O) and Twitter Inc (TWTR.N) will all file or sign on to amicus briefs in support of Apple Inc's (AAPL.O) fight against a magistrate's order, which requires it to help the U.S. Federal Bureau of Investigation break into a San Bernardino shooter's iPhone.Sources familiar with the matter told Reuters that Google and Facebook would make filings. Microsoft will file a friend-of the-court brief as well, company President Brad Smith said in Congressional testimony Thursday. Twitter also will sign a brief in support of Apple, Twitter said.   (Reporting by Joseph Menn and Deborah Todd; Editing by Richard Chang)",2016-02-25,MSFT,"Thu Feb 25, 2016 | 4:22pm EST","Google, Facebook, others plan briefs supporting Apple in iPhone case: sources",http://www.reuters.com//article/us-apple-encryption-tech-idUSKCN0VY2SO?type=companyNews,0.7717,0.023,0.876,0.101
936,"  With virtual reality (VR) on course to become a $1 billion global business, the launch of the eagerly-awaited HTC Vive VR headset has been one of the highlights of this year's Mobile World Congress (MWC) in Barcelona.     The Taiwanese electronics company HTC set up a booth at the four day exhibition, showcasing how the consumer edition will operate when it goes on sale in April. The Vive was developed by HTC and US video game developer Valve Corporation's software distribution platform Steam.    Similar in appearance to the Vive Pre, shown off at 2015's Consumer Electronics Show (CES) in Nevada, the Vive contains a number of updated features.    The package includes two hand-tracking controllers and two Lighthouse laser tracking boxes, which measure the headset's position as users walk around.    Antonio Munoz, global account director at HTC, told Reuters: ""Today at MWC we are presenting as well some of the new features and functionality that comes with the new HMD (head-mounted display), which include a front-facing camera that will allow you to introduce some new safety features, like blending the real and the virtual world and we are also introducing some functionality that combines with the mobile phone use so that you're able to see the notifications and calls that you are getting on your mobile phone.""     As well as a gaming and video platform, the Vive is also designed to allow users to answer phone calls, read text messages, and view the user's phone calendar.    According to Munoz, ""our HMD, our headset, is connected to the PC and we run the games through the PC platforms. We, of course, are partnering with Steam who provide a huge customer base for gaming. They are the leaders in that space.""     The HTC Vive is available via pre-order, at a cost of $799 USD per unit. Munoz defended the apparently high price tag, saying it was ""worth every dollar"".      ""There's a lot of technology going on in that kit,"" said Munoz. ""As part of the default sales kit we provide two base stations that will fully track the user within the room. We provide two fully tracked controllers and then also the HMD that includes a camera, a microphone, super high quality lenses, and also a very high resolution display. So there's actually a lot of technology coming in that kit and we feel actually what we are providing the user is definitely worth every dollar.""       The HTC will be going head-to-head - or headset-to-headset - with the likes of Oculus Rift, Samsung, Sony, and Microsoft in a bid to become market leader in the growing VR sector. Market analysts CCS Insight believe that 13 million VR headsets will have been sold by the end of this year, a figure projected to rise to 97 million by 2020.     Rob Kerr, technology and mobiles expert for UK-based price comparison service uSwitch, says suggestions that VR is a fuss about nothing are wide of the mark.    ""VR could be seen by some as gimmicky unless you try it and when you try it you know that there's something there,"" he told Reuters. ""You know that it's bringing something special into people's lives, traveling distances you would never do yourself.""     Alido Di Diovanni, President of Summit, Canadian software solutions providers, believes VR's future is very bright. ""You can have 360 (degree) video streams all round the world, operators can send feeds, for instance, from sporting events, from museums, restaurants, and so forth,"" he said. ""Users could connect to those VR streams and as they connect to them they can engage users within that space, and they can engage users who maybe don't have to have off-the-shelf phones. So a user may have got a phone from an operator that supports standard based video calling. You'd see a user net VR space and you'd be able to click on them and actually initiate a video call with that user overlaid on a 360 stream.""     The MWC ends on February 25.",2016-02-25,MSFT,"Thu Feb 25, 2016 | 5:51am EST",Virtual reality takes center stage at MWC,http://www.reuters.com//article/us-virtualreality-idUSKCN0VY1A8?type=companyNews,0.9873,0.005,0.925,0.07
937,"   By Sarah McBride | SAN FRANCISCO  SAN FRANCISCO Microsoft Corp (MSFT.O) planned on Monday to announce its move into a new business, unveiling a database software that works with a rival to its Windows operating system, a move that takes aim at a market long dominated by Oracle Corp (ORCL.N). Microsoft's new database product will work with the Linux operating system. The move is the latest to show Microsoft’s increasing willingness to work with competing products, a radical change for the once fiercely protective company.Microsoft's more open strategy has become a hallmark of Chief Executive Officer Satya Nadella since he took over in 2014.In an era of exploding amounts of data, much of it used by companies trying to win more business and establish competitive edges, data management has become critically important.Overall database-software sales, well north of $30 billion, have kept rising even though spending in information technology has been generally lackluster, said Gartner analyst Merv Adrian. “If you look at the companies that are transforming and disrupting industries, it is often with data at the core,” said Scott Guthrie, executive vice president for cloud and enterprise at Microsoft. “All of them are using data in a much richer way now to understand their customers.”He cited electronic signature company DocuSign as a longstanding customer of SQL Server, the database product that is expanding to Linux. So is Renault Sport, which uses sensors that collect myriad data points to hone performance of Formula One racing teams. Microsoft’s SQL Server business ranks behind No. 1 Oracle, which has more than 40 percent market share in database software and works with Linux, Adrian said. Microsoft has 21.5 percent of the market, he said, pushing International Business Machines Corp (IBM.N) from second to third place in 2013. The product is one of Microsoft’s biggest business lines. SAP SE (SAPG.DE) also competes in the area.Until now, Microsoft on-premises database software worked only with its own Windows operating system. Now it will work with Linux, which has gained significant traction in recent years.  “Larry’s not going to lose any sleep,” said Adrian, referring to Oracle CEO Larry Ellison, “but yes, they’ll notice it. It’s a significant competitive threat they didn’t have before.”It was unclear how many customers Microsoft will win for its Linux product, which will be in preview mode until mid 2017.Under Nadella, Microsoft has made many products compatible with other systems, including Apple’s iOS. Late last year, it opened its cloud service, Azure, to customers of Red Hat(RHT.N), a company that makes a popular version of Linux. (Reporting by Sarah McBride; Editing by David Gregorio)",2016-03-07,MSFT,"Mon Mar 7, 2016 | 3:35pm EST","Microsoft takes on Oracle, opening up database software to Linux",http://www.reuters.com//article/us-microsoft-oracle-software-idUSKCN0W92AP?type=companyNews,0.9725,0.017,0.904,0.079
938,"   By Sarah McBride | SAN FRANCISCO  SAN FRANCISCO Microsoft Corp (MSFT.O) planned on Monday to announce its move into a new business, unveiling a database software that works with a rival to its Windows operating system, a move that takes aim at a market long dominated by Oracle Corp (ORCL.N). Microsoft's new database product will work with the Linux operating system. The move is the latest to show Microsoft’s increasing willingness to work with competing products, a radical change for the once fiercely protective company.Microsoft's more open strategy has become a hallmark of Chief Executive Officer Satya Nadella since he took over in 2014.In an era of exploding amounts of data, much of it used by companies trying to win more business and establish competitive edges, data management has become critically important.Overall database-software sales, well north of $30 billion, have kept rising even though spending in information technology has been generally lackluster, said Gartner analyst Merv Adrian. “If you look at the companies that are transforming and disrupting industries, it is often with data at the core,” said Scott Guthrie, executive vice president for cloud and enterprise at Microsoft. “All of them are using data in a much richer way now to understand their customers.”He cited electronic signature company DocuSign as a longstanding customer of SQL Server, the database product that is expanding to Linux. So is Renault Sport, which uses sensors that collect myriad data points to hone performance of Formula One racing teams. Microsoft’s SQL Server business ranks behind No. 1 Oracle, which has more than 40 percent market share in database software and works with Linux, Adrian said. Microsoft has 21.5 percent of the market, he said, pushing International Business Machines Corp (IBM.N) from second to third place in 2013. The product is one of Microsoft’s biggest business lines. SAP SE (SAPG.DE) also competes in the area.Until now, Microsoft on-premises database software worked only with its own Windows operating system. Now it will work with Linux, which has gained significant traction in recent years.  “Larry’s not going to lose any sleep,” said Adrian, referring to Oracle CEO Larry Ellison, “but yes, they’ll notice it. It’s a significant competitive threat they didn’t have before.”It was unclear how many customers Microsoft will win for its Linux product, which will be in preview mode until mid 2017.Under Nadella, Microsoft has made many products compatible with other systems, including Apple’s iOS. Late last year, it opened its cloud service, Azure, to customers of Red Hat(RHT.N), a company that makes a popular version of Linux. (Reporting by Sarah McBride; Editing by David Gregorio)",2016-03-07,MSFT,"Mon Mar 7, 2016 | 3:35pm EST","Microsoft takes on Oracle, opening up database software to Linux",http://www.reuters.com//article/microsoft-oracle-software-idUSL1N16F137?type=companyNews,0.9725,0.017,0.904,0.079
